,Borough,Block,Lot,BIN, Building,Agency,2010 Score *,2010Source EUI (kBtu/ft²)*,2010 GHG Emissions Intensity (kgCO2e/ft²)*,2014 Score *,2014 Source EUI (kBtu/ft²)*,2014 GHG Emissions Intensity (kgCO2e/ft²)*,BBL
2122,5.0,5900.0,500.0,5130986.0,Alamo Building,DSNY,Not Available,Not Available,Not Available,Not Available,44.5,1.2,5059000500
2123,5.0,5900.0,500.0,5130986.0,Bucket Shop / Garage 3,DSNY,Not Available,235.9,6.1,Not Available,266.4,14.4,5059000500
2124,5.0,5900.0,500.0,5158123.0,Fresh Kills Landfill - Boro Repair Shop,DSNY,Not Available,167.4,4.3,Not Available,225.3,7.1,5059000500
2125,5.0,5900.0,500.0,5000000.0,SI 3 District Garage; RBS,DSNY,Not Available,16.2,0.8,Not Available,268.5,7.6,5059000500
2126,5.0,99999.0,1.0,5000000.0,Fresh Kills Landfill - MTS,DSNY,Not Available,4.9,0.1,Not Available,7,0.2,5999990001
2127,1.0,2.0,1.0,1000003.0,Battery Maritime Bldg-Ferry,EDC,Not Available,234.2,11.6,Not Available,9.3,0.2,1000020001
2128,1.0,353.0,44.0,1004297.0,Essex Bldg C/Market/120 Essex,EDC,Not Available,0,0,Not Available,290.4,11.6,1003530044
2129,1.0,991.0,50.0,1086214.0,The Skyport Facility,EDC,Not Available,0,0,Not Available,27.1,0.7,1009910050
2130,1.0,1109.0,30.0,1087587.0,Passenger Ship Terminal,EDC,Not Available,138.3,3.6,Not Available,173,4.6,1011090030
2131,1.0,1621.0,999.0,1088471.0,La Marqueta Retail Mkt./Bldg 4,EDC,Not Available,369.3,14.4,Not Available,372.6,13.1,1016210999
2132,1.0,2124.0,43.0,1087469.0,Audubon Building,EDC,99,83.5,3.1,Not Available,161,4.3,1021240043
2133,2.0,3073.0,13.0,2012125.0,Arthur Avenue Retail Market,EDC,Not Available,60.6,3.1,Not Available,266.7,13.8,2030730013
2134,3.0,50.0,2001.0,3336445.0,Brooklyn Cruise Terminal Pier 11,EDC,Not Available,265.4,8.4,Not Available,365.9,12.9,3000502001
2135,3.0,3106.0,20.0,3071521.0,Moore Street Market (Leased),EDC,Not Available,107.2,3.5,Not Available,216.1,7.3,3031060020
2136,1.0,150.0,25.0,1001647.0,"Engine Co. 7 at Ladder Co. 1, Batt. 1",FDNY,Not Available,166.7,5.6,Not Available,217.3,8,1001500025
2137,1.0,241.0,13.0,1805208.0,EMS 4,FDNY,Not Available,100.8,2.6,Not Available,84.5,2.2,1002410013
2138,1.0,495.0,7.0,1007523.0,Ladder Co. 20 and Medical and BFI Division,FDNY,Not Available,265.5,8.3,Not Available,272.7,9.3,1004950007
2139,1.0,531.0,49.0,1008526.0,Engine Co. 33 & Ladder Co. 9,FDNY,Not Available,233.3,8.5,Not Available,206.2,7.6,1005310049
2140,1.0,579.0,11.0,1009739.0,FDNY Museum,FDNY,Not Available,192.7,6.2,Not Available,176.8,6,1005790011
2141,1.0,794.0,64.0,1014723.0,"Engine Co. 3 at Ladder Co. 12, Batt. 7",FDNY,Not Available,160.4,5.5,Not Available,166,5.7,1007940064
2142,1.0,806.0,66.0,1015173.0,Engine Co. 1 and Ladder Co. 24,FDNY,Not Available,265.8,8.9,Not Available,253.1,8.6,1008060066
2143,1.0,1111.0,1.0,1000000.0,Manhattan Co.,FDNY,Not Available,877.5,22.7,Not Available,710.7,18.8,1011110001
2144,1.0,1402.0,29.0,1072190.0,"Engine Co. 39, Ladder Co. 16",FDNY,Not Available,402.5,15.8,Not Available,418.2,15.3,1014020029
2145,1.0,1660.0,30.0,1052473.0,Engine Co. 91,FDNY,Not Available,216.1,8.1,Not Available,211,8.2,1016600030
2146,1.0,1773.0,33.0,1054465.0,"Engine Co. 35 and Ladder Co. 14, Batt. 12",FDNY,Not Available,263.4,8.4,Not Available,308,10.7,1017730033
2147,1.0,1819.0,15.0,1089371.0,Fire Academy Randall's Island Campus: Fire Academy,FDNY,Not Available,196.5,5.1,Not Available,265.2,10.7,1018190015
2148,1.0,1966.0,61.0,1059547.0,Engine Co. 37 and Ladder Co. 40,FDNY,Not Available,332.7,11.4,Not Available,259.7,8.9,1019660061
2149,1.0,2028.0,51.0,1075491.0,"Engine Co. 69 and Ladder Co. 28, Batt. 16",FDNY,Not Available,267.3,7.7,Not Available,260.6,7.5,1020280051
2150,1.0,2071.0,27.0,1075504.0,Engine Co. 80 and Ladder Co. 23,FDNY,Not Available,45.7,1.3,Not Available,297,10.9,1020710027
2151,1.0,2120.0,46.0,1062872.0,Engine Co. 84 and Ladder Co. 34,FDNY,Not Available,236,8.4,Not Available,217.2,8.2,1021200046
2152,1.0,2155.0,30.0,1075518.0,"Engine Co. 93, Ladder Co. 45 and Batt. 13",FDNY,Not Available,206.7,7,Not Available,190,6.4,1021550030
2153,2.0,2306.0,52.0,2000656.0,"Engine Co. 60 and Ladder Co. 17, Batt. 14",FDNY,Not Available,226.6,7.5,Not Available,101.9,3.1,2023060052
2154,2.0,2377.0,1.0,2001400.0,"Engine Co. 71 and Ladder Co. 55, Division 6",FDNY,Not Available,275.7,9.7,Not Available,241.9,8.9,2023770001
2155,2.0,2388.0,45.0,2001584.0,"Engine Co. 50 and Ladder Co. 19, Batt. 26",FDNY,Not Available,234.7,7.7,Not Available,259.2,8.9,2023880045
2156,2.0,2450.0,40.0,2096490.0,"Engine Co. 92 and Ladder Co. 44, Batt. 17",FDNY,Not Available,350.9,11.8,Not Available,357.8,12.7,2024500040
2157,2.0,2514.0,56.0,2003268.0,Engine Co. 68 and Ladder 49,FDNY,Not Available,269.5,9,Not Available,284.9,10.3,2025140056
2158,2.0,2675.0,32.0,2094318.0,Engine Co. 73 and Ladder Co. 42,FDNY,Not Available,247.4,8.5,Not Available,302.7,10.4,2026750032
2159,2.0,2905.0,30.0,2117925.0,Rescue 3,FDNY,Not Available,146.3,4.8,Not Available,137,4.6,2029050030
2160,2.0,2909.0,40.0,2009541.0,"BX Boro Command, District Office and Communications",FDNY,Not Available,64.5,2.4,Not Available,68.3,2.5,2029090040
2161,2.0,3025.0,25.0,2011061.0,"Engine Co. 48 and Ladder Co. 56, Division 7",FDNY,Not Available,180.9,5.8,Not Available,156,5.3,2030250025
2162,2.0,3086.0,38.0,2086781.0,Engine Co. 88 and Ladder Co. 38,FDNY,Not Available,209.9,7.5,Not Available,184.9,6.9,2030860038
2163,2.0,3126.0,12.0,2013192.0,"Engine Co. 45 and Ladder Co. 58, Batt. 18",FDNY,Not Available,199,6.8,Not Available,208.4,7.2,2031260012
2164,2.0,3186.0,37.0,2816976.0,"Engine Co. 75 and Ladder Co. 33, Batt. 19",FDNY,Not Available,257.8,8.4,Not Available,233.7,7.8,2031860037
2165,2.0,3540.0,3.0,2094816.0,EMS 3,FDNY,Not Available,Not Available,Not Available,Not Available,260.7,9.8,2035400003
2166,2.0,4049.0,49.0,2043470.0,Engine Co. 90 and Ladder Co. 41,FDNY,Not Available,203.2,7.1,Not Available,234.1,8.6,2040490049
2167,2.0,4333.0,1.0,2101003.0,Bronx CO,FDNY,Not Available,1283,33.2,Not Available,1393.4,36.8,2043330001
2168,3.0,335.0,10.0,3004233.0,Communications Garage (Leased),FDNY,1,237.9,10.8,1,269.2,12.3,3003350010
2169,3.0,486.0,18.0,3008207.0,Engine Co. 279 and Ladder Co. 131,FDNY,Not Available,254.2,9.1,Not Available,287.2,10.4,3004860018
2170,3.0,799.0,5.0,3013535.0,"Engine Co. 201 and Ladder 114, Batt. 40",FDNY,Not Available,201.3,6.9,Not Available,133.9,3.6,3007990005
2171,3.0,1136.0,11.0,3027813.0,Engine Co. 219 and Ladder Co. 105,FDNY,Not Available,Not Available,Not Available,Not Available,265,9.2,3011360011
2172,3.0,1183.0,51.0,3029669.0,Brooklyn CO,FDNY,Not Available,637.6,16.5,Not Available,802,21.2,3011830051
2173,3.0,1384.0,8.0,3037055.0,"Engine Co. 234 and Ladder Co. 123, Batt. 38",FDNY,Not Available,282.6,9.4,Not Available,270.9,9.5,3013840008
2174,3.0,1512.0,1.0,3040990.0,Engine Co. 233 and Ladder Co. 176,FDNY,Not Available,244.3,7.7,Not Available,251.9,8.3,3015120001
2175,3.0,2047.0,11.0,3058187.0,Fire Headquarters (Leased),FDNY,30,323.6,8.4,36,297.8,7.9,3020470011
2176,3.0,2203.0,16.0,3060298.0,Engine Co. 211 & Ladder Co. 119,FDNY,Not Available,273,10.8,Not Available,264.4,11.2,3022030016
2177,3.0,2368.0,12.0,3391565.0,Greenpoint EMT Station,FDNY,Not Available,Not Available,Not Available,Not Available,236,9.4,3023680012
2178,3.0,2560.0,50.0,3064786.0,Engine Co. 238 and Ladder Co. 106,FDNY,Not Available,304.5,10.8,Not Available,255,8.9,3025600050
2179,3.0,2722.0,28.0,3067898.0,Engine Co. 229 and Ladder Co. 146,FDNY,Not Available,176.5,6,Not Available,179,6,3027220028
2180,3.0,2929.0,53.0,3070506.0,Engine Co. 206,FDNY,Not Available,183.4,6.7,Not Available,179.5,6.8,3029290053
2181,3.0,3281.0,22.0,3074885.0,"Engine Co. 271 and Ladder Co. 124, Batt. 28",FDNY,Not Available,211.2,7.4,Not Available,205.3,7.6,3032810022
2182,3.0,3343.0,29.0,3076461.0,Engine Co. 277 and Ladder Co. 112,FDNY,Not Available,268.5,8.7,Not Available,381.1,13,3033430029
2183,3.0,3580.0,20.0,3081953.0,Engine Co. 283 and Division 15,FDNY,Not Available,235.6,9.1,Not Available,247.7,8.9,3035800020
2184,3.0,3691.0,1.0,3083579.0,Engine Co. 332 & Ladder Co. 175,FDNY,Not Available,Not Available,Not Available,Not Available,316.6,10.9,3036910001
2185,3.0,5155.0,4.0,3118638.0,Engine Co. 281 and Ladder Co. 147,FDNY,Not Available,253.1,8.7,Not Available,241.3,8.8,3051550004
2186,3.0,5597.0,44.0,3135859.0,Engine Co. 282 and Ladder Co. 148,FDNY,Not Available,230.1,7.8,Not Available,214.1,7.4,3055970044
2187,3.0,6254.0,53.0,3161800.0,Engine Co. 284 and Ladder Co. 149,FDNY,Not Available,244.2,9,Not Available,225.6,8.5,3062540053
2188,3.0,6777.0,64.0,3182420.0,"Engine Co. 276 and Ladder Co. 156, Batt. 33",FDNY,Not Available,247.4,8.3,Not Available,225.3,7.9,3067770064
2189,3.0,7918.0,114.0,3221976.0,EMS 58 (Leased),FDNY,Not Available,269.3,10.2,Not Available,270.8,10.4,3079180114
2190,4.0,46.0,34.0,4000333.0,Engine Co 258 and Ladder Co. 115,FDNY,Not Available,254.2,8.4,Not Available,122.8,4.3,4000460034
2191,4.0,254.0,1.0,4003451.0,Transportation Repair Shop,FDNY,Not Available,306.9,9.5,Not Available,424.9,16.1,4002540001
2192,4.0,295.0,45.0,4307187.0,FDNY Fleet Services (Leased),FDNY,Not Available,246.9,10.1,Not Available,211.8,8.8,4002950045
2193,4.0,307.0,29.0,4003673.0,"Engine Co. 259 and Ladder Co. 128, Batt. 45",FDNY,Not Available,223.1,8,Not Available,360.5,11.7,4003070029
2194,4.0,2573.0,124.0,4058923.0,EMS Stock,FDNY,Not Available,179.5,5.2,Not Available,63.2,2.6,4025730124
2195,4.0,3866.0,70.0,4094697.0,Queens CO,FDNY,Not Available,1560,40.4,Not Available,1790.8,50.4,4038660070
2196,4.0,5559.0,25.0,4529057.0,"Engine Co. 264 and Ladder Co. 134, Engine Co. 328",FDNY,Not Available,196.3,6.8,Not Available,211.2,7.5,4055590025
2197,4.0,5917.0,1.0,4539863.0,Fort Totten Campus: Fort Totten,FDNY,Not Available,71.7,2,Not Available,132.7,6.2,4059170001
2198,4.0,9121.0,11.0,4438526.0,Engine Co. 285 and Ladder Co. 142 (Leased),FDNY,Not Available,249.2,8.9,Not Available,250.4,9.2,4091210011
2199,4.0,10464.0,25.0,4222434.0,Engine Co. 301 and Ladder Co. 150,FDNY,Not Available,233.7,8.1,Not Available,217.2,7.5,4104640025
2200,4.0,15926.0,44.0,4302052.0,"Engine Co. 265 and Ladder 121, Batt. 47, EMS 47",FDNY,Not Available,300.1,10.6,Not Available,260.6,9.5,4159260044
2201,4.0,16127.0,1.0,4439014.0,Engine Co. 266,FDNY,Not Available,153.5,5.5,Not Available,153.9,5.6,4161270001
2202,4.0,16212.0,17.0,4304442.0,Engine Co. 268 and Ladder Co. 137,FDNY,Not Available,194.3,7.2,Not Available,200.1,7.5,4162120017
2203,5.0,319.0,1.0,5112427.0,Staten Island CO,FDNY,Not Available,954.8,24.7,Not Available,1222.7,32.3,5003190001
2204,5.0,2665.0,25.0,5041882.0,Engine Co. 154 Communications Garage,FDNY,Not Available,261,8.6,Not Available,223.9,7.5,5026650025
2205,5.0,3153.0,38.0,5046179.0,"Engine Co. 160 and Rescue 5, Division 8",FDNY,Not Available,238.2,7.7,Not Available,254.9,9.4,5031530038
2206,5.0,7067.0,252.0,5851738.0,Engine Co. 168,FDNY,Not Available,198,6.7,Not Available,171.1,5.9,5070670252
2207,1.0,776.0,40.0,1014236.0,"Fashion Institute of Technology (SUNY FIT), Bldg E, Shirley Goodman Resource Center",FIT,Not Available,276.4,10.6,Not Available,296.7,10.6,1007760040
2208,1.0,777.0,1.0,1014250.0,"Fashion Institute of Technology (SUNY FIT), Bldg A, The David Dubinsky Student Center",FIT,Not Available,359.8,16.7,Not Available,380.5,15.2,1007770001
2209,1.0,777.0,1.0,1014250.0,"Fashion Institute of Technology (SUNY FIT), Bldg B, Business and Liberal Arts Center",FIT,Not Available,355.7,16.4,Not Available,376.4,15,1007770001
2210,1.0,777.0,18.0,1014251.0,"Fashion Institute of Technology (SUNY FIT), Bldg C, Marvin Feldman Center",FIT,Not Available,355.7,16.5,Not Available,376.5,15,1007770018
2211,1.0,779.0,75.0,1014306.0,Office HASA/MICSA/APS Social Services (Leased),HRA,66,191.9,5,65,190.7,5,1007790075
2212,1.0,777.0,37.0,1014252.0,"Fashion Institute of Technology (SUNY FIT), Bldg D, Fred P. Pomerantz Art and Design Center",FIT,Not Available,355.2,16.4,Not Available,376,15,1007770037
2213,1.0,270.0,32.0,1003224.0,Gouverneur Health Care Services,HHC,Not Available,506.4,28,Not Available,578.6,22,1002700032
2214,1.0,962.0,100.0,1087295.0,Bellevue Hospital Center Campus: Ambulatory Care Building,HHC,35,471.8,20.9,36,430.3,16.4,1009620100
2215,1.0,962.0,100.0,1086515.0,Bellevue Hospital Center Campus: Center,HHC,35,471.8,20.9,36,430.3,16.4,1009620100
2216,1.0,1373.0,20.0,1085548.0,Coler-Goldwater Hospital Campus: Hospital,HHC,55,426.1,22.6,100,210.6,12.2,1013730020
2217,1.0,1373.0,50.0,1040750.0,Coler-Goldwater Hospital Campus: Coler Campus,HHC,55,426.1,22.6,100,210.6,12.2,1013730050
2218,1.0,1669.0,1.0,1083929.0,Metropolitan Hospital Center Campus: Center,HHC,100,205.1,5.3,81,352.1,17.3,1016690001
2219,1.0,1733.0,1.0,1053899.0,Harlem Hospital Center Campus: Luther King Pavilion,HHC,52,433.2,15.5,2,616.8,23.3,1017330001
2220,1.0,1734.0,1.0,1082167.0,Harlem Hospital Center Campus: Kountz Pavilion,HHC,52,433.2,15.5,2,616.8,23.3,1017340001
2221,1.0,1734.0,1.0,1082172.0,Harlem Hospital Center Campus: Ronald H. Brown Ambulatory Care Pavilion,HHC,52,433.2,15.5,2,616.8,23.3,1017340001
2222,1.0,1734.0,1.0,1082170.0,Harlem Hospital Center Campus: Women's Pavilion,HHC,52,433.2,15.5,2,616.8,23.3,1017340001
2223,1.0,1747.0,35.0,1077376.0,Henry J. Carter Hospital,HHC,Not Available,Not Available,Not Available,90,338.5,10.9,1017470035
2224,1.0,1747.0,70.0,1088883.0,Henry J. Carter Hospital - Skilled Nursing Facility,HHC,Not Available,Not Available,Not Available,94,335.6,10.4,1017470070
2225,1.0,1901.0,29.0,1057405.0,Lenox Avenue Health Center,HHC,3,379.6,14.2,70,143.9,4.7,1019010029
2226,1.0,1923.0,53.0,1058399.0,Sydenham Health Center,HHC,Not Available,Not Available,Not Available,Not Available,274.2,11.4,1019230053
2227,1.0,2060.0,1.0,1061339.0,Lower Washington Heights NFCC Clinic,HHC,16,371.2,13.5,11,378.9,14.2,1020600001
2228,2.0,2269.0,21.0,2090354.0,Segundo Ruiz Belvis Diagnostic and Treatment Center,HHC,48,268.2,9.2,37,279.4,10,2022690021
2229,2.0,2303.0,58.0,2000645.0,Lincoln Detox Center Clinic (Substance Abuse Division),HHC,68,171.5,6.5,100,16.5,0.7,2023030058
2230,2.0,2335.0,16.0,2097050.0,Lincoln Medical and Mental Health Center,HHC,87,341.1,11.4,89,324.2,11.1,2023350016
2231,2.0,2489.0,60.0,2003015.0,Morrisania DTC Center,HHC,40,305.5,9,26,317.7,10.4,2024890060
2232,2.0,3327.0,200.0,2017787.0,North Central Bronx Hospital,HHC,50,442,15.5,40,452.5,16.6,2033270200
2233,2.0,4205.0,1.0,2097550.0,Jacobi Medical Center Campus: Jacobi Medical Center,HHC,82,358.3,12.5,85,335.1,12,2042050001
2234,2.0,4205.0,1.0,2097551.0,Jacobi Medical Center Campus: Jacobi Medical Center Staff Residence,HHC,82,358.3,12.5,85,335.1,12,2042050001
2235,3.0,1723.0,1.0,3048341.0,Woodhull Medical and Mental Health Center,HHC,38,467.8,15.9,35,462.6,16.3,3017230001
2236,3.0,1751.0,25.0,3329636.0,Bedford Stuyvesant Alcohol Treatment Center,HHC,23,273.7,8.8,17,269.6,8.7,3017510025
2237,3.0,2039.0,101.0,3251647.0,Cumberland Diagnostic and Treatment Center,HHC,59,294.4,7.6,11,497.3,22.7,3020390101
2238,3.0,3738.0,15.0,3083929.0,East New York Diagnostic & Treatment Center,HHC,24,323.6,11.8,26,303.1,11.1,3037380015
2239,3.0,4812.0,1.0,3327674.0,Dr. Susan Smity McKinney Nursing and Rehabilitation Center,HHC,Not Available,271.7,7,Not Available,262,6.9,3048120001
2240,3.0,4812.0,1.0,3327674.0,Kings County Hospital Campus: Building K-5,HHC,32,470.4,17.7,7,672,25.7,3048120001
2241,3.0,4812.0,1.0,3327681.0,Kings County Hospital Campus: Central Laundry,HHC,32,470.4,17.7,7,672,25.7,3048120001
2242,3.0,4812.0,1.0,3329549.0,Kings County Hospital Campus: Food Service,HHC,32,470.4,17.7,7,672,25.7,3048120001
2243,3.0,4812.0,1.0,3329549.0,Kings County Hospital Campus: Hospital Support Office,HHC,32,470.4,17.7,7,672,25.7,3048120001
2244,3.0,4829.0,1.0,3327720.0,Kings County Hospital Campus: Bldg Z - Powerhouse,HHC,32,470.4,17.7,7,672,25.7,3048290001
2245,3.0,4829.0,1.0,3327711.0,"Kings County Hospital Campus: Buildings A, B, C",HHC,32,470.4,17.7,7,672,25.7,3048290001
2246,3.0,4829.0,1.0,3327725.0,Kings County Hospital Campus: Buildings T,HHC,32,470.4,17.7,7,672,25.7,3048290001
2247,3.0,4829.0,1.0,3327718.0,Kings County Hospital Campus: Kings County Hospital Building R,HHC,32,470.4,17.7,7,672,25.7,3048290001
2248,3.0,4829.0,2.0,3396539.0,Kings County Hospital Campus: Kings County Hospital Parking Garage,HHC,32,470.4,17.7,7,672,25.7,3048290002
2249,3.0,7239.0,1.0,3337274.0,Coney Island Hospital,HHC,100,220,5.7,88,330.4,11.8,3072390001
2250,4.0,1497.0,1.0,4037028.0,Elmhurst Hospital Center Campus: Hope Pavilion,HHC,93,317.4,10.3,84,343.2,13.3,4014970001
2251,4.0,1500.0,2.0,4437132.0,Elmhurst Hospital Center Campus: Center,HHC,93,317.4,10.3,84,343.2,13.3,4015000002
2252,4.0,1500.0,2.0,4543852.0,Elmhurst Hospital Center Campus: Parking Garage,HHC,93,317.4,10.3,84,343.2,13.3,4015000002
2253,4.0,1500.0,2.0,4539651.0,Elmhurst Hospital Center Campus: Women's Health Pavilion,HHC,93,317.4,10.3,84,343.2,13.3,4015000002
2254,4.0,6858.0,1.0,4442433.0,Queens Hospital Center Campus: Center,HHC,79,363.6,12.3,60,403.6,15.3,4068580001
2255,5.0,955.0,75.0,5113197.0,Sea View Hospital Rehabilitation Center,HHC,Not Available,156.9,6.3,Not Available,117.2,4.4,5009550075
2256,3.0,4461.0,1.0,3098536.0,701 Euclid Ave Office,HPD,58,177.3,5.2,59,175.7,5.5,3044610001
2257,1.0,70.0,32.0,1001134.0,Office HRA Commissioner and Program Adm (Leased),HRA,15,392.9,15,12,412.1,14.1,1000700032
2258,1.0,177.0,2.0,1001971.0,Offices Support Services and Fraud Investigation(Leased),HRA,46,271.3,7,46,269.5,7.1,1001770002
2259,1.0,577.0,34.0,1009716.0,Office HASA Services and FIA Food Stamps (Leased),HRA,31,297.1,8.7,31,295.8,8.5,1005770034
2260,1.0,698.0,1.0,1012389.0,Office MICSA and Trades Support Services (Leased),HRA,88,148.6,3.9,88,146.5,3.9,1006980001
2261,1.0,872.0,13.0,1017821.0,"FIA, MICSA Social Services Office (Leased)",HRA,64,220.9,7.2,82,170.1,5.6,1008720013
2262,1.0,1808.0,8.0,1054888.0,East Harlem Multi Service Center,HRA,99,72.4,1.9,100,50.3,1.4,1018080008
2263,1.0,1911.0,43.0,1057874.0,Help Harbor Transitional Housing Site II,HRA,Not Available,99.2,3.7,Not Available,115.3,4.5,1019110043
2264,1.0,1912.0,12.0,1057904.0,Help Harbor Transitional Housing Site I,HRA,Not Available,172.7,6.4,Not Available,155.3,6.2,1019120012
2265,1.0,1988.0,53.0,1059778.0,Offices Home Care and HASA services (Leased),HRA,35,249.6,7.7,41,230.7,7.7,1019880053
2266,1.0,2213.0,1.0,1064513.0,Dyckman Job Center (Leased),HRA,11,368.1,10.7,21,309.1,9.3,1022130001
2267,2.0,2340.0,72.0,2000978.0,Rider Job Center #38 (Leased),HRA,65,191.4,5.1,60,201.7,6.6,2023400072
2268,2.0,2643.0,1.0,2004558.0,Hunt Point Multi Service Center,HRA,24,276.2,8.1,24,275,8.9,2026430001
2269,2.0,2758.0,6.0,2006302.0,New Day Family Residence I,HRA,Not Available,35.5,1.4,Not Available,157.9,6.5,2027580006
2270,2.0,2758.0,36.0,2006311.0,New Day Family Residence II,HRA,Not Available,85.8,3.3,Not Available,161.6,6.6,2027580036
2271,2.0,3060.0,32.0,2011826.0,Crotona Job Center #41 Offices (Leased),HRA,61,210.7,5.5,49,238.4,8.1,2030600032
2272,2.0,3293.0,8.0,2016777.0,Fordham Model Office (Leased),HRA,40,236.5,7.6,50,211.8,7,2032930008
2273,2.0,3770.0,80.0,2025026.0,Adult Protective Services Offices (Leased),HRA,22,249.6,7.4,32,218.9,6.8,2037700080
2274,3.0,174.0,13.0,3000601.0,MICSA/HASA Office (Leased),HRA,57,197.6,5.1,72,164,4.3,3001740013
2275,3.0,174.0,18.0,3000602.0,FIA/OCP Offices (Leased),HRA,59,196.5,5.1,58,196.1,5.2,3001740018
2276,3.0,197.0,28.0,3335918.0,Greenwood Job Center (Leased),HRA,68,191.9,5,84,147.8,3.9,3001970028
2277,3.0,928.0,1.0,3018375.0,MICSA/Medical Assistance Program Offices (Leased),HRA,55,189.9,5.6,65,167.8,5.3,3009280001
2278,3.0,1548.0,19.0,3042090.0,Bedford Multi Service Center,HRA,99,84,2.3,100,69.5,1.8,3015480019
2279,3.0,1941.0,20.0,3055395.0,DeKalb Job Center #64 Offices (Leased),HRA,12,355.9,12.1,21,306.4,10,3019410020
2280,3.0,2276.0,12.0,3061504.0,Bushwick Job Center (Flushing) (Leased),HRA,60,203.1,6,62,196.9,6,3022760012
2281,3.0,3444.0,22.0,3080067.0,Bushwick Multi Service Center,HRA,26,218.2,8.6,32,200,8.3,3034440022
2282,3.0,3496.0,4.0,3080726.0,Brownsville Multi Service Center,HRA,69,168.7,6,72,160.4,5.7,3034960004
2283,3.0,5854.0,36.0,3144669.0,Bayridge Job Center #70 Offices (Leased),HRA,58,203.5,6.2,68,178,5.9,3058540036
2284,4.0,12200.0,52.0,4264631.0,South Jamaica MAC,HRA,28,240.8,7.7,60,168.3,5.8,4122000052
2285,4.0,15900.0,8.0,4301932.0,Rockaway Job Center FS42 MICSA (Leased),HRA,9,319.8,9.2,12,297.8,9,4159000008
2286,5.0,497.0,1.0,5013236.0,"MICSA,APS Offices(Leased)",HRA,19,256.1,7.9,16,263.8,8.8,5004970001
2287,1.0,119.0,1.0,1079143.0,NYPD Police Headquarters,NYPD,36,299.2,9.5,25,338.8,10.4,1001190001
2288,1.0,190.0,33.0,1002168.0,Precinct,NYPD,Not Available,242.2,8.4,Not Available,248.6,9,1001900033
2289,1.0,201.0,20.0,1066496.0,Precinct,NYPD,Not Available,103.2,3.6,Not Available,114.1,4.1,1002010020
2290,1.0,241.0,13.0,1079600.0,MS Narcotics,NYPD,100,19.6,0.7,Not Available,66.7,2.3,1002410013
2291,1.0,342.0,60.0,1004078.0,Precinct,NYPD,Not Available,196.7,5.1,Not Available,272.2,11,1003420060
2292,1.0,447.0,47.0,1006254.0,Precinct,NYPD,Not Available,292.6,9,Not Available,304.1,9,1004470047
2293,1.0,563.0,19.0,1009128.0,Property Clerk & Youth Aid,NYPD,77,149.9,5.8,81,139.6,5.2,1005630019
2294,1.0,620.0,33.0,1011192.0,Precinct,NYPD,Not Available,334.2,11.7,Not Available,287.3,10.2,1006200033
